char,codepoint,file,line,column,entry,context
,U+E700,20250630-安.csv,1193,例句,平安戲,例：𠊎个莊頭禮拜日做平安戲，共下來去䀴啦！(我的村莊星期天演出平安戲，我們一起來看吧！)
,U+E700,20250630-安.csv,1233,例句,打平過,例：公司今年無趁嘛無了，堵好打平過。(公司今年沒賺沒虧，剛好收支平衡。) 例：𠊎贏一場，你贏一場，兩儕打平過。(我贏一場，你贏一場，我們兩人平手。)
,U+E700,20250630-安.csv,1244,例句,本分,例：賢孝爺哀，係做人子女个本分。(孝敬父母，是我們為人子女的本分。)
,U+E700,20250630-安.csv,1316,例句,生育,例：佢个子宮內底檢查著一粒瘤，好得毋會影響生育。(她的子宮裡發現一顆腫瘤，幸好不會影響生育。) 例：大自然生育萬物，人愛知敬天、感恩和惜福。(大自然生養萬物，我們要懂得敬天、感恩和惜福。)
,U+E700,20250630-安.csv,1317,例句,生命,例：逐條生命攏真寶貴，愛好好寶惜。(每個生命都很珍貴，我們要好好珍惜。) 例：佢對少年開始從政，到七十歲正退休，政治生命真長。(他從年輕開始從政，到七十歲才退休，政治生命很長。)
,U+E700,20250630-安.csv,1320,例句,生態,例：福壽螺係外來種，對臺灣个生態影響真大。(福壽螺是外來種，對我們臺灣的生態影響很大。)
,U+E700,20250630-安.csv,1362,例句,石油,例：苗栗个出磺坑，係臺灣頭早耬著有石油个所在。(苗栗的出磺坑，是我們臺灣最早開採到石油的地方。)
,U+E700,20250630-安.csv,1406,例句,光明,例：人即討出業啊，祝福大家有光明个前途。(我們就要畢業了，祝福大家有光明的前途。) 例：做人做事光明公正，即毋使驚人講閒事。(做人做事光明公正，就不用怕別人說閒話。)
,U+E700,20250630-安.csv,1464,例句,名單,例：名單面上个人若係到齊，人就會用開桌啊。(名單上的人要是到齊了，我們就可以開席了。)
,U+E700,20250630-安.csv,1748,例句,別位,例：這間鞋店賣个鞋足貴个！去別位買好啊！(這間鞋店賣的鞋子好貴喔！我們去別的地方買吧！)
,U+E700,20250630-安.csv,1799,例句,岔路,例：人驚係昂山啊！行來行去又行轉共條岔路來啊。(我們可能迷路啦！走來走去又走回同一條岔路了。)
,U+E700,20250630-安.csv,1853,例句,灶下,例：阿姊在灶下變食，來去䀴有麼个好料个。(姊姊在廚房弄吃的，我們去看有什麼好吃的東西。)
,U+E700,20250630-安.csv,1915,例句,事實,例：若無了解事實，就毋好儘採加講事。(我們若不了解事實，就不要隨便多說話。)
,U+E700,20250630-安.csv,1945,例句,協會,例：客家協會討辦客事研習，來去報名參加好無？(客家協會要辦客語研習，我們去報名參加好嗎？)
,U+E700,20250630-安.csv,2100,例句,矺禮,例：阿德哥送一大籃梨來，愛用麼个來矺禮呢？(阿德哥送來一大籃梨子，我們要用什麼來回禮呢？)
,U+E700,20250630-安.csv,2104,例句,社區,例：个社區韶日有重陽敬老活動，共下來去鬥鬧熱啦！(我們的社區明天有重陽節敬老活動，一起去共襄盛舉吧！)
,U+E700,20250630-安.csv,2138,例句,下屋,例：下屋阿泉伯鬧熱辦桌請人，共下來去得佢請啊！(下頭阿泉伯那一家今天辦喜事請客，我們一起去吃喜酒吧！)
,U+E700,20250630-安.csv,2162,例句,口音,例：聽佢講事个口音，無像係人在地人。(聽他說話的口音，不像是我們本地人。)
,U+E700,20250630-安.csv,2267,例句,芙蓉,例：這兜種个芙蓉係避邪、做藥用，和詩詞講个芙蓉共名無共種。(我們種的芙蓉是避邪、做藥用，和詩詞說的芙蓉同名不同種。)
,U+E700,20250630-安.csv,2348,例句,保護,例：石虎係臺灣特有个動物，愛好好來保護。(石虎是臺灣特有的動物，我們要好好保護。) 例：和阿媽共下來去拜伯公，請伯公保護你乖乖會大漢。(和奶奶一起去拜土地公，請土地公保佑你乖乖長大。)
,U+E700,20250630-安.csv,2433,例句,政策,例：配合政府个「少紙化」政策，開會盡量用投影，莫印紙本。(配合政府的「少紙化」政策，我們開會盡量用投影，不要印紙本。)
,U+E700,20250630-安.csv,2492,例句,相輸,例：這粒露螺係公个，毋信，來相輸！(這隻蝸牛是公的，不信，我們來打賭！)
,U+E700,20250630-安.csv,2509,例句,研究,例：王先生係醫學院个教授，佢專門研究心臟病治療个問題。(王先生是醫學院的教授，他專門研究心臟病治療的問題。) 例：做客家研究，愛去了解客家源流个問題。(做客家研究，要去了解客家源流的問題。) 例：來研究一下，䀴愛仰子訂這契約正較妥當。(我們來商討一下，看要怎麼訂這個契約比較妥當。)
,U+E700,20250630-安.csv,2738,例句,捐血,例：聽講這站血庫欠血，共下來去捐血好無？(聽說最近血庫缺血，我們一起去捐血好嗎？)
,U+E700,20250630-安.csv,2902,例句,茶亭,例：有一兜人真好心，會擐茶去茶亭得過路个人食。(有些人很好心，會在茶亭準備茶給路過的人喝。) 例：頭前有茶亭，來去遐買涼水，歇睏一下。(前面有茶亭，我們去那買冷飲，休息一下。)
,U+E700,20250630-安.csv,2917,例句,討論,例：尾牙遐日討表演麼个？來討論一下。(尾牙那天要表演什麼？我們來討論討論。)
,U+E700,20250630-安.csv,2934,例句,起風,例：起風啊！來去放紙鳶好無？(開始颳風了！我們去放風箏好嗎？)
,U+E700,20250630-安.csv,3003,例句,假使,例：韶日假使係好天，即來去跋山。(明天如果是好天氣，我們就去爬山。)
,U+E700,20250630-安.csv,3046,例句,問路,例：這條路愈行愈毋像啊，來去頭前个加油站問路。(這條路越走越不對勁了，我們去前面的加油站問路。)
,U+E700,20250630-安.csv,3094,例句,掃把星,例：新聞講這個月天崠有掃把星，到時正䀴佢个尾鬥底有成掃把無。(新聞說這個月天上有彗星，屆時我們再看看它的尾巴究竟像不像掃把。) 例：遐個掃把星，行到哪位都帶衰人！(那個掃把星，走到哪都給人惹麻煩！)
,U+E700,20250630-安.csv,3193,例句,終點,例：來走相躐，䀴麼儕先走到終點。(我們來賽跑，看誰先跑到終點。)
,U+E700,20250630-安.csv,3288,例句,報到,例：先去櫃檯報到、領資料，正入去會場坐。(我們先去櫃檯報到、領資料，再進去會場坐。)
,U+E700,20250630-安.csv,3374,例句,無親無戚,例：佢孤身一儕來臺灣做事，在這無親無戚，愛好好關心佢。(他孤身一人來臺灣工作，在這裡沒有親人，我們要好好關心他。)
,U+E700,20250630-安.csv,3493,例句,進行,例：䀴颱風進行个路線，應該毋會掃著臺灣正著。(看颱風行進的路線，應該不會掃到我們臺灣才對。) 例：頭家交代个工作，大家愛煞煞進行哦！(老闆交代的工作，大家要趕緊進行喔！)
,U+E700,20250630-安.csv,3512,例句,開基,例：阿公講，人个祖先來臺到這開基，差不多有兩百外年啊！(祖父說，我們的祖先來臺到這開基立業，差不多有兩百多年了。)
,U+E700,20250630-安.csv,3533,例句,間房,例：莊下个屋，樓崠樓下加加起來，攏總有七間間房。(我們鄉下的房子，樓上樓下加總起來，一共有七個房間。)
,U+E700,20250630-安.csv,3588,例句,意思,例：這個計畫即照你个意思進行，過程中若有問題，正來討論。(這計畫就照你的意思進行，過程之中要是有問題，我們再來討論。) 例：遐句英文寫麼个？你知意思無？(那句英文寫什麼？你知道意思嗎？) 例：這篇報導紹介機器人个發展，內容讀起來真有意思。(這篇報導介紹機器人的發展，內容讀起來很有意思。) 例：講討得𠊎請，又搶緊去納錢，實在真無意思啊！(說要讓我請，又搶著去付錢，真是不夠意思啊！) 例：去廟拜喏，無講愛添幾多香油正算數，意思意思即好。(去廟裡拜拜，沒有規定要添多少香油錢才算數，意思意思就好。)
,U+E700,20250630-安.csv,3667,例句,義務,例：捐款這種事情毋係義務，各人隨意就好。(捐款這種事情不是義務，各人隨意就好。) 例：王先生真有心，逐個月攏會轉家鄉義務替鄉親䀴病。(王醫師很有心，每個月都會回家鄉義務幫鄉親看病。) 例：照打个契約，三個月內交貨係你應當愛做好个義務。(照我們訂的契約，三個月之內交貨是你應該完成的義務。)
,U+E700,20250630-安.csv,3786,例句,過夜,例：前一日愛先去機場附近過夜，正赴會著第二日打早个飛機。(我們前一天要先去機場附近過夜，才趕得上第二天一早的飛機。)
,U+E700,20250630-安.csv,3792,例句,過問,例：細子會自家絡食啊，做爺哀个毋使過問忒多，省得擘心。(小孩會自己謀生了，我們為人父母的不用過問太多，免得煩惱。)
,U+E700,20250630-安.csv,3951,例句,大主大意,例：這件事情大人會打算，人毋好大主大意。(這件事情大人會安排，我們不要自作主張。)
,U+E700,20250630-安.csv,3980,例句,天狗食月,例：暗夜有天狗食月，食暗飽出來去䀴。(今晚有月蝕，我們晚餐過後出去看。)
,U+E700,20250630-安.csv,4058,例句,夜市,例：來去踅夜市，䀴討食蚵仔煎抑係臭豆腐攏會用。(我們去逛夜市，看要吃蚵仔煎還是臭豆腐都可以。)
,U+E700,20250630-安.csv,4394,例句,衛生,例：遐間店較衛生，人去遐位食。(那家店比較乾淨，我們去那裡吃。) 例：個人衛生真重要，若係講直直嗽，定著愛拁嘴揞戴起來。(個人衛生很重要，若一直咳，一定要戴上口罩。)
,U+E700,20250630-安.csv,4534,釋義,歷史,1. 過去所有事件的總稱。人類一切活動及經驗的記錄。例：歷史即像一面鏡，提供相像个例得人參考。（歷史就像一面鏡子，提供相似的　2. 以歷史為研究對象的學科。
,U+E700,20250630-安.csv,4534,例句,歷史,例：歷史即像一面鏡，提供相像个例得人參考。(歷史就像一面鏡子，提供相似的例子供我們參考。) 例：佢在高中教歷史。(他在高中教歷史。)
,U+E700,20250630-安.csv,4568,例句,輸贏,例：這滿球賽麼儕輸贏，你知無？(這局球賽誰輸或贏，你知道嗎？) 例：你講有，𠊎講無，來輸贏，輸个人辦一桌請人。(你說有，我說沒有，我們來賭輸贏，輸的人辦一桌酒席請客。)
,U+E700,20250630-安.csv,4618,例句,應該,例：隨手做環保係人大家都應該做个事。(隨手做環保是我們大家都應該做的事。)
,U+E700,20250630-安.csv,4637,例句,環境,例：人學校个環境真好，真適合在遐位讀書。(我們學校的環境很好，很適合在那裏讀書。)
,U+E700,20250630-安.csv,4646,例句,總愛,例：你總愛先講清楚，大家正會用拁你鬥相共。(你總要先說清楚，大家才能幫你。) 例：人總愛肯打拚，天下無難事！(我們只要肯努力，天下無難事！)
,U+E700,20250630-安.csv,4648,例句,總統,例：人國家見四年選一擺總統。(我們國家每四年選一次總統。)
,U+E700,20250630-安.csv,4829,例句,護照,例：人愛有外交部簽發个護照，正會用出國旅行。(我們要有外交部簽發的護照，才能出國旅行。)
,U+E700,20250630-安.csv,4842,例句,讀者,例：佢係人學校電子報个忠實讀者。(他是我們學校電子報的忠實讀者。)
,U+E700,20250630-安.csv,5001,例句,巴士,例：這班巴士恁多人，人猶係等後次班好啊！(（這班公共汽車很多人，我們還是等下一班好了！）)
,U+E700,20250630-平.csv,83,例句,堵堵好,例：今晡日兩儕堵堵好有閒，共下來去逛街好無？(今天我們兩人剛剛好有空，一起去逛街好嗎？)
,U+E700,20250630-平.csv,709,例句,元首,例：臺灣个元首，係人民投票選出來个。(我們臺灣的元首，是人民投票選出來的。)
,U+E700,20250630-平.csv,721,例句,公分,例：來比䀴啊，䀴你高𠊎幾多公分。(我們來比比看，看你比我高幾公分。)
,U+E700,20250630-平.csv,762,例句,分別,例：老弟到今都還毋會分別鴨仔摎鵝仔。(弟弟至今都還不會分辨鴨子與鵝。) 例：平平係八十個銀个便當，敢會有麼个分別？(一樣是八十元的便當，會有什麼差別嗎？) 例：韶早俚就愛分別咧，愛較輒聯絡喔！(明天我們就要分離了，要常常聯絡喔！)
,U+E700,20250630-平.csv,814,例句,少數,例：這下係民主社會，少數人个意見，俚乜愛尊重。(現在是民主社會，少數人的意見，我們也要尊重。)
,U+E700,20250630-平.csv,843,例句,心專石穿,例：心專石穿，人若係肯專心做事，定著會成功。(心專石穿，我們如果肯專心做事，一定會成功。)
,U+E700,20250630-平.csv,933,例句,比賽,例：來比賽，䀴麼人較遽走到伯公下。(我們來比賽，看誰比較快跑到土地公廟。) 例：佢今晡日愛參加演講比賽，緊張到昨暗晡一夜無睡。(他今天要參加演講比賽，緊張得昨天晚上整晚都沒睡。)
,U+E700,20250630-平.csv,1012,例句,主顧,例：阿賢伯係店項个主顧，乜係頭家个好朋友。(阿賢伯是我們店裡的常客，也是老闆的好朋友。)
,U+E700,20250630-平.csv,1017,例句,主辦,例：這場研討會係俚學會主辦个，歡迎大家來參加。(這場研討會是我們學會主辦的，歡迎大家來參加。)
,U+E700,20250630-平.csv,1140,例句,另日,例：聽講該隻位所異好尞，兜另日正去行䀴啊！(聽說那個地方很好玩，我們改天再去走走！)
,U+E700,20250630-平.csv,1161,例句,四言雜字,例：逐擺上客語課，先生都會教念一段四言雜字。(每次上客語課，老師都會教我們念一段四言雜字。)
,U+E700,20250630-平.csv,1221,例句,平手,例：今晡日挷大索，摎隔壁班平手，愛比加一到。(今天拔河，我們和隔壁班平手，要再比一次。)
,U+E700,20250630-平.csv,1273,例句,打平過,例：公司今年無賺也無了，堵好打平過。(公司今年沒賺沒虧，剛好收支平衡。) 例：𠊎贏一場，你贏一場，兩儕打平過。(我贏一場，你贏一場，我們兩人平手。)
,U+E700,20250630-平.csv,1285,例句,本分,例：賢孝爺哀，係做人子女个本分。(孝敬父母，是我們為人子女的本分。)
,U+E700,20250630-平.csv,1358,例句,生命,例：逐條生命就當寶貴，愛好好珍惜。(每個生命都很寶貴，我們要好好珍惜。)
,U+E700,20250630-平.csv,1361,例句,生態,例：福壽螺係外來種，對臺灣个生態影響當大。(福壽螺是外來種，對我們臺灣的生態影響很大。)
,U+E700,20250630-平.csv,1408,例句,石油,例：苗栗个出磺坑，係臺灣最早挖著有石油个位所。(苗栗的出磺坑，是我們臺灣最早開採到石油的地方。)
,U+E700,20250630-平.csv,1453,例句,光明,例：兜就愛畢業咧，祝福大家有光明个前途。(我們就要畢業了，祝福大家有光明的前途。) 例：做人做事光明公當，就毋使驚人講閒話。(做人做事光明公正，就不用怕別人說閒話。)
,U+E700,20250630-平.csv,1508,例句,名單,例：名單項个人係到齊，俚就做得開桌咧。(名單上的人要是到齊了，我們就可以開席了。)
,U+E700,20250630-平.csv,1797,例句,別位,例：這間鞋店賣个鞋還貴喔！去別位買好咧！(這間鞋店賣的鞋子好貴喔！我們去別的地方買吧！)
,U+E700,20250630-平.csv,1848,例句,岔路,例：兜怕昂山哩！行來行去又行轉共條岔路來咧。(我們可能迷路啦！走來走去又走回同一條岔路了。)
,U+E700,20250630-平.csv,1904,例句,灶下,例：阿姊在灶下變食，來去䀴有麼个好料个。(姊姊在廚房弄吃的，我們去看有什麼好吃的東西。)
,U+E700,20250630-平.csv,1968,例句,事實,例：係無了解事實，就毋好儘採加講話。(我們若不了解事實，就不要隨便多說話。)
,U+E700,20250630-平.csv,1998,例句,協會,例：客家協會愛辦客話研習，來去報名參加好無？(客家協會要辦客語研習，我們去報名參加好嗎？)
,U+E700,20250630-平.csv,2154,例句,矺禮,例：阿德哥送一大籃梨仔來，愛用麼个來矺禮呢？(阿德哥送來一大籃梨子，我們要用什麼來回禮呢？)
,U+E700,20250630-平.csv,2158,例句,社區,例：个社區天光日有重陽敬老活動，共下來去鬥鬧熱啊！(我們的社區明天有重陽節敬老活動，一起去共襄盛舉吧！)
,U+E700,20250630-平.csv,2194,例句,下屋,例：下屋阿泉伯做好事請人，共下來去分佢請啊！(下頭阿泉伯那一家今天辦喜事請客，我們一起去吃喜酒吧！)
,U+E700,20250630-平.csv,2219,例句,口音,例：聽佢講話个口音，毋像本地人。(聽他說話的口音，不像是我們本地人。)
,U+E700,20250630-平.csv,2331,例句,芙蓉,例：這兜種个芙蓉係避邪、做藥用，摎詩詞講个芙蓉共名無共樣。(我們種的芙蓉是避邪、做藥用，和詩詞說的芙蓉同名不同種。) 例：《長恨歌》：「芙蓉如面柳如眉」，係當有名个詩句。(《長恨歌》：「芙蓉如面柳如眉」，是有名的詩句。)
,U+E700,20250630-平.csv,2417,例句,保護,例：山貓係臺灣特有个動物，愛好好來保護。(石虎是臺灣特有的動物，我們要好好保護。) 例：摎阿嬤共下來去拜伯公，請佢保護你乖乖會大。(和奶奶一起去拜土地公，請祂保佑你乖乖長大。)
,U+E700,20250630-平.csv,2507,例句,政策,例：配合政府个「少紙化」政策，開會盡量用投影，莫印紙本。(配合政府的「少紙化」政策，我們開會盡量用投影，不要印紙本。)
,U+E700,20250630-平.csv,2569,例句,相輸,例：這隻蝓螺係公个，毋信，來相輸！(這隻蝸牛是公的，不信，我們來打賭！)
,U+E700,20250630-平.csv,2587,例句,研究,例：王先生係醫學院个教授，佢專門研究心臟病治療个問題。(王先生是醫學院的教授，他專門研究心臟病治療的問題。) 例：做客家研究，愛去了解客家源流个問題。(做客家研究，要去了解客家源流的問題。) 例：來研究一下，䀴愛仰般訂這契約正較妥當。(我們來商討一下，看要怎麼訂這個契約比較妥當。)
,U+E700,20250630-平.csv,2827,例句,捐血,例：聽講恁久血庫欠血，共下去捐血愛無？(聽說最近血庫缺血，我們一起去捐血好嗎？)
,U+E700,20250630-平.csv,2997,例句,茶亭,例：有兜人當好心，會擐茶去茶亭分過路个人食。(有些人很好心，會在茶亭準備茶給路過的人喝。) 例：頭前有茶亭，兜來去該買涼水，歇睏一下。(前面有茶亭，我們去那買冷飲，休息一下。)
,U+E700,20250630-平.csv,3014,例句,討論,例：尾牙該日愛表演麼个？來討論一下。(尾牙那天要表演什麼？我們來討論討論。)
,U+E700,20250630-平.csv,3031,例句,起風,例：起風咧！俚來去放紙鷂好無？(開始颳風了！我們去放風箏好嗎？) 例：事做到當起風該下，連地動就毋知。(工作做到起勁的時候，連地震都不知道。)
,U+E700,20250630-平.csv,3104,例句,假使,例：天光日假使係好天，就出來去蹶山。(明天如果是好天氣，我們就出去爬山。)
,U+E700,20250630-平.csv,3148,例句,問路,例：這條路緊行緊毋像咧，來去頭前个加油站問路。(這條路越走越不對勁了，我們去前面的加油站問路。)
,U+E700,20250630-平.csv,3196,例句,掃把星,例：新聞講這隻月天頂有掃把星，到時正䀴啊佢个尾算來有像掃把無。(新聞說這個月天上有彗星，屆時我們再看看它的尾巴究竟像不像掃把。) 例：該隻掃把星，行到哪都摝衰人！(那個掃把星，走到哪都給人惹麻煩！)
,U+E700,20250630-平.csv,3298,例句,終點,例：來走相逐，䀴麼人先走到終點。(我們來賽跑，看誰先跑到終點。)
,U+E700,20250630-平.csv,3396,例句,報到,例：先去櫃檯報到、領資料，正入去會場坐。(我們先去櫃檯報到、領資料，再進去會場坐。)
,U+E700,20250630-平.csv,3488,例句,無親無戚,例：佢孤身一儕來臺灣做事，在這無親無戚，兜愛好好關心佢。(他孤身一人來臺灣工作，在這裡沒有親人，我們要好好關心他。)
,U+E700,20250630-平.csv,3514,例句,發明,例：吂有發明電火以前，人暗晡頭大體早早就睡咧。(還沒發明電燈之前，人們晚上大多老早就睡了。) 例：這擺𠊎去逛科技展，有䀴著當多當新色个發明。(這次我去逛科技展，看到許多很新奇的發明。)
,U+E700,20250630-平.csv,3611,例句,進行,例：䀴風搓進行个路線，應該毋會掃著臺灣正著。(看颱風行進的路線，應該不會掃到我們臺灣才對。) 例：頭家交代个工作，大家愛煞煞進行哦！(老闆交代的工作，大家要趕緊進行喔！)
,U+E700,20250630-平.csv,3652,例句,間房,例：莊下个屋，樓頂樓下加加起來，總共有七隻間房。(我們鄉下的房子，樓上樓下加總起來，一共有七個房間。)
,U+E700,20250630-平.csv,3709,例句,意思,例：這計畫就照你个意思進行，過程肚係有問題，正來討論。(這計畫就照你的意思進行，過程之中要是有問題，我們再來討論。) 例：該句英文寫麼个？你知意思無？(那句英文寫什麼？你知道意思嗎？) 例：這篇報導紹介機器人个發展，內容讀起來當有意思。(這篇報導介紹機器人的發展，內容讀起來很有意思。) 例：講愛分𠊎請，又搶等去撿錢，實在還無意思哪！(說要讓我請，又搶著去付錢，真是不夠意思啊！) 例：去廟項拜神，無講愛添幾多香油正算數，意思意思仔就好。(去廟裡拜拜，沒有規定要添多少香油錢才算數，意思意思就好。)
,U+E700,20250630-平.csv,3796,例句,義務,例：捐款這種事情毋係義務，各人隨意就好。(捐款這種事情不是義務，各人隨意就好。) 例：王先生異有心，逐個月都會轉家鄉義務摎鄉親䀴病。(王醫師很有心，每個月都會回家鄉義務幫鄉親看病。) 例：照打个契約，三隻月以內交貨係你應當愛做著个義務。(照我們訂的契約，三個月之內交貨是你應該完成的義務。)
,U+E700,20250630-平.csv,3917,例句,過夜,例：頭一日愛先去機場就近過夜，正赴得著第二日打早个飛行機。(我們前一天要先去機場附近過夜，才趕得上第二天一早的飛機。)
,U+E700,20250630-平.csv,3923,例句,過問,例：細人仔會自家絡食咧，做爺哀个毋使過問忒多，省使賺著來愁。(小孩會自己謀生了，我們為人父母的不用過問太多，免得徒增煩惱。)
,U+E700,20250630-平.csv,4094,例句,大主大意,例：這件事情大人會打算，俚兜毋好大主大意。(這件事情大人會安排，我們不要自作主張。)
,U+E700,20250630-平.csv,4125,例句,天狗食月,例：暗晡夜有天狗食月，食飽夜出來去䀴。(今晚有月蝕，我們晚餐過後出去看。)
,U+E700,20250630-平.csv,4207,例句,夜市,例：來去逛夜市，䀴愛食蚵仔煎抑係臭豆腐都做得。(我們去逛夜市，看要吃蚵仔煎還是臭豆腐都可以。)
,U+E700,20250630-平.csv,4259,例句,抽籤,例：𠊎倈仔今年愛考大學，𠊎愛去廟項抽籤問䀴考運好無。(我兒子今年要考大學，我要去廟裡抽籤看看考運好不好。) 例：上臺報告个順序，等下來抽籤決定。(上臺報告的順序，等一下我們來抽籤決定。)
,U+E700,20250630-平.csv,4431,例句,衛生,例：該家店較衛生，兜去該位食。(那家店比較乾淨，我們去那裡吃。) 例：個人衛生當重要，係講緊咳定著愛摎嘴揞仔戴起來。(個人衛生很重要，若一直咳一定要戴上口罩。)
,U+E700,20250630-平.csv,4576,釋義,歷史,1.過去所有事件的總稱。人類一切活動及經驗的記錄。例：歷史斯像一垤鏡仔，提供相像个例仔分俚參考。（歷史就像一面鏡子，提供相似的　2. 以歷史為研究對象的學科。
,U+E700,20250630-平.csv,4576,例句,歷史,例：歷史斯像一垤鏡仔，提供相像个例仔分俚參考。(歷史就像一面鏡子，提供相似的例子供我們參考。) 例：佢在高中教歷史。(他在高中教歷史。)
,U+E700,20250630-平.csv,4615,例句,輸贏,例：這滿球賽麼人輸贏，你知無？(這局球賽誰輸或贏，你知道嗎？) 例：你講有，𠊎講無，來輸贏，輸个人辦一桌酒席請人。(你說有，我說沒有，我們來賭輸贏，輸的人辦一桌酒席請客。)
,U+E700,20250630-平.csv,4673,例句,應該,例：隨手做環保係俚大家都應該做个事。(隨手做環保是我們大家都應該做的事。)
,U+E700,20250630-平.csv,4693,例句,環境,例：俚學校个環境當好，當適合在該位讀書。(我們學校的環境很好，很適合在那裏讀書。)
,U+E700,20250630-平.csv,4702,例句,總愛,例：你總愛先講清楚，大家正做得摎你𢯭手。(你總要先說清楚，大家才能幫你。) 例：俚總愛肯打拚，天下無難事！(我們只要肯努力，天下無難事！)
,U+E700,20250630-平.csv,4704,例句,總統,例：國家每四年選一擺總統。(我們國家每四年選一次總統。)
,U+E700,20250630-平.csv,4893,例句,護照,例：俚愛有外交部簽發个護照，正做得出國旅行。(我們要有外交部簽發的護照，才能出國旅行。)
,U+E700,20250630-平.csv,4906,例句,讀者,例：佢係俚學校電子報个忠實讀者。(他是我們學校電子報的忠實讀者。)
,U+E700,20250630-海.csv,84,例句,堵堵好,例：今晡日兩儕堵堵好有閒，共下來去逛街好無？(今天我們兩人剛剛好有空，一起去逛街好嗎？)
,U+E700,20250630-海.csv,658,例句,山窩,例：下到山窩个所在有隻涼亭，俚做得在該歇睏一下。(下山到山凹處有個涼亭，我們可以在那休息一下。)
,U+E700,20250630-海.csv,711,例句,元首,例：俚臺灣个元首，係人民投票選出來个。(我們臺灣的元首，是人民投票選出來的。)
,U+E700,20250630-海.csv,723,例句,公分,例：俚來比看啊，看你高𠊎幾多公分。(我們來比比看，看你比我高幾公分。)
,U+E700,20250630-海.csv,764,例句,分別,例：老弟到今都還毋會分別鴨仔摎鵝仔。(弟弟至今都還不會分辨鴨子與鵝。) 例：平平係八十個銀个便當，敢會有麼个分別？(一樣是八十元的便當，會有什麼差別嗎？) 例：韶早俚就愛分別咧，愛較輒聯絡喔！(明天我們就要分離了，要常常聯絡喔！)
,U+E700,20250630-海.csv,816,例句,少數,例：這下係民主社會，少數人个意見，俚乜愛尊重。(現在是民主社會，少數人的意見，我們也要尊重。)
,U+E700,20250630-海.csv,935,例句,比賽,例：俚來比賽，看麼人較遽走到伯公下。(我們來比賽，看誰比較快跑到土地公廟。) 例：佢今晡日愛參加演講比賽，緊張到昨暗晡一夜無睡。(他今天要參加演講比賽，緊張得昨天晚上整晚都沒睡。)
,U+E700,20250630-海.csv,998,例句,牛肉乾,例：俚个海關有規定，做毋得帶外國个牛肉乾入關。(我們的海關有規定，不能帶國外的牛肉乾入關。)
,U+E700,20250630-海.csv,1141,例句,另日,例：聽講該隻位所盡好尞，俚兜另日來去行行啊！(聽說那個地方很好玩，我們改天去走走！)
,U+E700,20250630-海.csv,1222,例句,平手,例：今晡日挷大索，俚同隔壁班平手，愛比加一到。(今天拔河，我們和隔壁班平手，要再比一次。)
,U+E700,20250630-海.csv,1234,例句,平安戲,例：𠊎莊頭禮拜日做平安戲，俚共下來去看啊！(我村裡星期天演平安戲，我們一起去看吧！)
,U+E700,20250630-海.csv,1275,例句,打平過,例：公司今年無賺也無了，堵好打平過。(公司今年沒賺沒虧，剛好收支平衡。) 例：𠊎贏一場，你贏一場，俚兩儕打平過。(我贏一場，你贏一場，我們兩人平手。)
,U+E700,20250630-海.csv,1449,例句,光明,例：俚就會畢業咧，祝福大家有光明个前途。(我們就要畢業了，祝福大家有光明的前途。) 例：做人做事光明公當，就毋使驚人講閒話。(做人做事光明公正，就不用怕別人說閒話。)
,U+E700,20250630-海.csv,1508,例句,名單,例：名單項个人係到齊，俚就做得開桌咧。(名單上的人要是到齊了，我們就可以開席了。)
,U+E700,20250630-海.csv,1849,例句,岔路,例：俚兜怕昂山咧！行去行轉又行到共條岔路來咧。(我們可能迷路啦！走來走去又走到同一條岔路了。)
,U+E700,20250630-海.csv,1966,例句,事實,例：俚係無了解事實，就毋好儘採加講。(我們若不了解事實，就不要隨便多說。)
,U+E700,20250630-海.csv,2008,例句,命運,例：人个命運做得自家把扼，肯拚就會出頭天。(人的命運可以自己掌握，肯努力就會出頭天。) 例：俚愛學習掌扼自家个命運。(我們要學習掌握自己的命運。)
,U+E700,20250630-海.csv,2053,例句,抽籤仔,例：𠊎婆當信神，見有麼个事情都會去廟肚抽籤仔做參考。(我祖母很信神，遇有什麼事都會去廟裡求籤參考。) 例：上臺報告个順序，等下俚來抽籤仔決定。(上臺報告的順序，等一下我們來抽籤決定。)
,U+E700,20250630-海.csv,2150,例句,矺禮,例：阿德哥送一大籃梨仔來，愛用麼个來矺禮呢？(阿德哥送來一大籃梨子，我們要用什麼來回禮呢？)
,U+E700,20250630-海.csv,2180,例句,上等,例：阿伯去韓國尞轉來，送俚一盒上等个參仔。(伯父去韓國玩回來，送給我們一盒上等的人參。)
,U+E700,20250630-海.csv,2189,例句,下屋,例：下屋阿泉伯做好事請人，俚共下來去分佢請啊！(下邊阿泉伯家今天辦喜事請客，我們一起去吃喜酒吧！)
,U+E700,20250630-海.csv,2214,例句,口音,例：聽佢講話个口音，毋像俚本地人。(聽他說話的口音，不像是我們本地人。)
,U+E700,20250630-海.csv,2322,例句,芙蓉,例：俚這兜種个芙蓉係避邪、做藥用，摎詩詞講个芙蓉共名無共種。(我們種的芙蓉是避邪、做藥用，和詩詞所說的芙蓉同名不同種。) 例：白居易《長恨歌》：「芙蓉如面柳如眉」，係當有名个詩句。(白居易《長恨歌》：「芙蓉如面柳如眉」，是有名的詩句。)
